id,created
19167,2015-03-09 15:04:37
19168,2015-03-09 15:07:53
18544,2015-03-05 23:27:18
18543,2015-03-05 23:26:57
18746,2015-03-06 22:28:25
18748,2015-03-06 22:41:31
18754,2015-03-06 22:59:19
18755,2015-03-06 23:00:40
18534,2015-03-05 21:59:25
18538,2015-03-05 22:45:28
18540,2015-03-05 22:56:32
18810,2015-03-07 03:37:08
19169,2015-03-09 15:25:42
19261,2015-03-10 00:31:23
18721,2015-03-06 20:46:15
18703,2015-03-06 18:47:15
18535,2015-03-05 22:21:47
18683,2015-03-06 17:09:01
18687,2015-03-06 17:28:50
18710,2015-03-06 19:26:27
18720,2015-03-06 20:44:37
19170,2015-03-09 15:25:43
19171,2015-03-09 15:44:49
19264,2015-03-10 00:48:44
18689,2015-03-06 17:35:44
18700,2015-03-06 18:22:05
18702,2015-03-06 18:42:50
18691,2015-03-06 17:42:13
18692,2015-03-06 17:51:51
19172,2015-03-09 15:54:18
19262,2015-03-10 00:44:31
18545,2015-03-05 23:31:12
19173,2015-03-09 15:55:05
18694,2015-03-06 17:57:05
18547,2015-03-05 23:38:52
18696,2015-03-06 17:59:28
18708,2015-03-06 19:19:08
19010,2015-03-08 16:03:30
18260,2015-03-05 00:27:35
18261,2015-03-05 00:38:36
18262,2015-03-05 00:40:28
18549,2015-03-05 23:44:57
19307,2015-03-10 05:36:13
18263,2015-03-05 00:42:26
18264,2015-03-05 00:44:37
18551,2015-03-06 00:10:14
18717,2015-03-06 20:02:44
18737,2015-03-06 22:08:13
18265,2015-03-05 00:48:45
18553,2015-03-06 00:17:06
18714,2015-03-06 19:41:16
18715,2015-03-06 19:48:06
18739,2015-03-06 22:11:13
18266,2015-03-05 00:49:33
18716,2015-03-06 20:00:06
18743,2015-03-06 22:16:00
18745,2015-03-06 22:19:58
18749,2015-03-06 22:42:03
18750,2015-03-06 22:48:56
18268,2015-03-05 00:54:14
18269,2015-03-05 00:55:48
18270,2015-03-05 01:06:49
18555,2015-03-06 00:25:16
18712,2015-03-06 19:39:34
18814,2015-03-07 04:08:15
18556,2015-03-06 00:28:22
18557,2015-03-06 00:31:42
18563,2015-03-06 00:46:21
19308,2015-03-10 05:42:58
18558,2015-03-06 00:39:08
18564,2015-03-06 00:47:39
18566,2015-03-06 00:52:46
18272,2015-03-05 01:18:38
18559,2015-03-06 00:39:21
18561,2015-03-06 00:45:57
18718,2015-03-06 20:11:27
18756,2015-03-06 23:04:08
18757,2015-03-06 23:12:25
18812,2015-03-07 03:42:19
19214,2015-03-09 20:14:12
19309,2015-03-10 05:49:17
18560,2015-03-06 00:44:36
18562,2015-03-06 00:46:10
18275,2015-03-05 01:31:34
18572,2015-03-06 01:36:44
18722,2015-03-06 20:49:13
18735,2015-03-06 21:55:12
18845,2015-03-07 09:17:42
18569,2015-03-06 01:32:35
18570,2015-03-06 01:33:49
18576,2015-03-06 01:47:05
18577,2015-03-06 01:52:02
18578,2015-03-06 01:52:30
18584,2015-03-06 02:12:08
18587,2015-03-06 02:40:10
18724,2015-03-06 20:59:24
18769,2015-03-07 00:18:38
18771,2015-03-07 00:25:04
18277,2015-03-05 01:35:33
18775,2015-03-07 00:47:55
18776,2015-03-07 00:51:35
18780,2015-03-07 01:15:11
18791,2015-03-07 02:05:49
18793,2015-03-07 02:12:53
18794,2015-03-07 02:14:07
18278,2015-03-05 01:37:20
18279,2015-03-05 01:44:41
18777,2015-03-07 00:52:01
18779,2015-03-07 01:10:41
18782,2015-03-07 01:27:15
18795,2015-03-07 02:18:05
18280,2015-03-05 01:52:43
18778,2015-03-07 01:05:41
18789,2015-03-07 01:58:53
18790,2015-03-07 01:59:48
18801,2015-03-07 02:35:52
18804,2015-03-07 02:54:02
18806,2015-03-07 03:02:30
19358,2015-03-10 16:34:41
18284,2015-03-05 02:00:44
18285,2015-03-05 02:08:28
18803,2015-03-07 02:54:02
19265,2015-03-10 00:50:23
19359,2015-03-10 16:35:31
18286,2015-03-05 02:17:13
18815,2015-03-07 04:10:35
18816,2015-03-07 04:13:15
18817,2015-03-07 04:16:47
18818,2015-03-07 04:22:12
19174,2015-03-09 16:03:48
19176,2015-03-09 16:17:26
19266,2015-03-10 00:54:20
19273,2015-03-10 01:32:59
19281,2015-03-10 01:50:09
19297,2015-03-10 04:39:33
18287,2015-03-05 02:23:29
18289,2015-03-05 02:33:37
18832,2015-03-07 06:19:39
18835,2015-03-07 06:28:49
18837,2015-03-07 06:34:49
19175,2015-03-09 16:06:07
19270,2015-03-10 01:00:40
19282,2015-03-10 01:55:51
19310,2015-03-10 06:02:09
19320,2015-03-10 09:54:21
19334,2015-03-10 15:15:26
19338,2015-03-10 15:28:02
18833,2015-03-07 06:20:25
18838,2015-03-07 06:49:46
19043,2015-03-08 20:34:14
19268,2015-03-10 00:54:29
19312,2015-03-10 06:39:22
19318,2015-03-10 09:06:48
19321,2015-03-10 10:13:30
19326,2015-03-10 13:22:40
19328,2015-03-10 14:00:30
18291,2015-03-05 02:48:13
18292,2015-03-05 02:48:48
18293,2015-03-05 02:49:30
18839,2015-03-07 07:06:11
19177,2015-03-09 16:20:40
19190,2015-03-09 18:00:37
19206,2015-03-09 19:21:46
19210,2015-03-09 19:46:05
19211,2015-03-09 19:47:32
19221,2015-03-09 20:38:58
19240,2015-03-09 21:55:16
19269,2015-03-10 00:56:12
18294,2015-03-05 02:58:25
19191,2015-03-09 18:04:29
18295,2015-03-05 03:00:10
18296,2015-03-05 03:10:40
18842,2015-03-07 07:42:38
18846,2015-03-07 09:43:03
18847,2015-03-07 10:05:23
18848,2015-03-07 10:07:12
18852,2015-03-07 15:09:15
18298,2015-03-05 03:21:22
19187,2015-03-09 17:45:05
19192,2015-03-09 18:15:49
19193,2015-03-09 18:18:13
19203,2015-03-09 19:00:02
19205,2015-03-09 19:07:49
19213,2015-03-09 20:13:15
18882,2015-03-07 19:20:35
18870,2015-03-07 17:39:35
19199,2015-03-09 18:46:53
18299,2015-03-05 03:24:48
18719,2015-03-06 20:42:01
19178,2015-03-09 16:23:23
19188,2015-03-09 17:45:57
19194,2015-03-09 18:33:04
18858,2015-03-07 16:10:35
18867,2015-03-07 17:12:16
18871,2015-03-07 17:56:19
18876,2015-03-07 19:05:09
18890,2015-03-07 20:06:29
19311,2015-03-10 06:37:34
18859,2015-03-07 16:45:17
18861,2015-03-07 16:51:06
18862,2015-03-07 16:56:16
18863,2015-03-07 16:59:56
18878,2015-03-07 19:07:32
18879,2015-03-07 19:07:48
18881,2015-03-07 19:16:36
18883,2015-03-07 19:39:39
19179,2015-03-09 16:48:33
19313,2015-03-10 06:47:44
18305,2015-03-05 03:59:23
18874,2015-03-07 18:41:39
18887,2015-03-07 19:59:03
19184,2015-03-09 16:57:51
19189,2015-03-09 17:46:25
19198,2015-03-09 18:44:32
19200,2015-03-09 18:49:07
18886,2015-03-07 19:53:49
18891,2015-03-07 20:12:51
18894,2015-03-07 20:32:52
18897,2015-03-07 20:50:03
18898,2015-03-07 20:55:53
18902,2015-03-07 21:17:27
19182,2015-03-09 16:53:33
19185,2015-03-09 17:02:54
18345,2015-03-05 06:10:47
18307,2015-03-05 04:02:22
19197,2015-03-09 18:37:02
19209,2015-03-09 19:36:45
19219,2015-03-09 20:32:09
19226,2015-03-09 20:53:57
19314,2015-03-10 06:56:16
18309,2015-03-05 04:07:08
18311,2015-03-05 04:12:21
18903,2015-03-07 21:19:47
18904,2015-03-07 21:30:45
19196,2015-03-09 18:36:10
19195,2015-03-09 18:33:13
19201,2015-03-09 18:54:57
19204,2015-03-09 19:01:42
19212,2015-03-09 20:10:13
19222,2015-03-09 20:43:44
19228,2015-03-09 20:56:50
19230,2015-03-09 21:04:10
19232,2015-03-09 21:04:12
18313,2015-03-05 04:16:54
18911,2015-03-07 22:24:05
18915,2015-03-07 22:44:23
18923,2015-03-07 23:31:20
18929,2015-03-08 00:21:19
18932,2015-03-08 00:34:40
19225,2015-03-09 20:49:27
19231,2015-03-09 21:04:10
19254,2015-03-09 22:54:26
19271,2015-03-10 01:13:34
18921,2015-03-07 23:28:32
18922,2015-03-07 23:29:43
18927,2015-03-07 23:59:22
19229,2015-03-09 21:02:01
19236,2015-03-09 21:44:26
19250,2015-03-09 22:31:55
19251,2015-03-09 22:33:38
19253,2015-03-09 22:54:07
19263,2015-03-10 00:47:28
19246,2015-03-09 22:22:36
18314,2015-03-05 04:19:41
18918,2015-03-07 22:57:58
18931,2015-03-08 00:33:05
19233,2015-03-09 21:14:45
18933,2015-03-08 00:55:30
19237,2015-03-09 21:53:05
19239,2015-03-09 21:55:16
19242,2015-03-09 22:06:08
19243,2015-03-09 22:19:25
19244,2015-03-09 22:21:02
18670,2015-03-06 15:24:16
18542,2015-03-05 23:18:45
18924,2015-03-07 23:56:07
18926,2015-03-07 23:56:44
19247,2015-03-09 22:31:19
19285,2015-03-10 03:10:04
19315,2015-03-10 07:36:13
19319,2015-03-10 09:24:14
18928,2015-03-08 00:09:57
18930,2015-03-08 00:22:31
18934,2015-03-08 01:05:57
18938,2015-03-08 01:13:32
18940,2015-03-08 01:23:54
18944,2015-03-08 01:47:09
18945,2015-03-08 01:47:52
18947,2015-03-08 02:03:13
18948,2015-03-08 02:06:43
18949,2015-03-08 02:07:13
18953,2015-03-08 02:39:55
18319,2015-03-05 04:33:55
18315,2015-03-05 04:29:47
18318,2015-03-05 04:33:33
18950,2015-03-08 02:12:53
19316,2015-03-10 07:41:57
19323,2015-03-10 00:11:04
19333,2015-03-10 15:14:05
19336,2015-03-10 15:22:11
19337,2015-03-10 15:25:13
19495,2015-03-10 23:29:28
18320,2015-03-05 04:34:15
18321,2015-03-05 04:34:35
19280,2015-03-10 01:43:17
19284,2015-03-10 03:07:22
19322,2015-03-10 11:15:16
19324,2015-03-10 13:07:54
19331,2015-03-10 14:54:35
18322,2015-03-05 04:35:58
18956,2015-03-08 03:02:10
18958,2015-03-08 03:19:42
18959,2015-03-08 03:22:25
19256,2015-03-09 23:41:25
19288,2015-03-10 03:55:50
19295,2015-03-10 04:34:20
19299,2015-03-10 05:01:18
19301,2015-03-10 05:01:57
18323,2015-03-05 04:45:37
18327,2015-03-05 04:54:28
18329,2015-03-05 04:56:12
18331,2015-03-05 04:59:07
18332,2015-03-05 05:11:54
18334,2015-03-05 05:24:11
18335,2015-03-05 05:28:38
18336,2015-03-05 05:29:58
18337,2015-03-05 05:33:28
18339,2015-03-05 05:42:39
18341,2015-03-05 06:01:10
18343,2015-03-05 06:06:44
18348,2015-03-05 06:22:37
18349,2015-03-05 06:29:51
18350,2015-03-05 06:44:37
18356,2015-03-05 07:07:15
18357,2015-03-05 07:07:48
19398,2015-03-10 18:36:29
19366,2015-03-10 16:52:54
19367,2015-03-10 16:53:37
19370,2015-03-10 16:58:16
19375,2015-03-10 17:05:12
19397,2015-03-10 18:35:49
19401,2015-03-10 18:44:09
19402,2015-03-10 18:45:46
19403,2015-03-10 18:46:55
18358,2015-03-05 07:19:35
18359,2015-03-05 07:20:06
18360,2015-03-05 07:21:08
18361,2015-03-05 07:22:36
18362,2015-03-05 07:23:29
18363,2015-03-05 07:31:53
19369,2015-03-10 16:57:02
19377,2015-03-10 17:06:18
19392,2015-03-10 18:24:01
19400,2015-03-10 18:40:54
19396,2015-03-10 18:32:58
18364,2015-03-05 07:36:52
18366,2015-03-05 07:44:32
18367,2015-03-05 07:50:54
18368,2015-03-05 07:53:56
18369,2015-03-05 07:56:18
18370,2015-03-05 08:05:23
18371,2015-03-05 08:05:51
18372,2015-03-05 08:31:33
18373,2015-03-05 08:44:27
19376,2015-03-10 17:05:24
19380,2015-03-10 17:32:12
19381,2015-03-10 17:39:12
18374,2015-03-05 08:47:02
18376,2015-03-05 09:04:02
18380,2015-03-05 09:08:52
18381,2015-03-05 09:10:10
18382,2015-03-05 09:17:06
18383,2015-03-05 09:23:04
18384,2015-03-05 09:26:35
18385,2015-03-05 09:28:05
18386,2015-03-05 09:33:54
19385,2015-03-10 17:49:52
19387,2015-03-10 17:55:38
19388,2015-03-10 18:02:08
19393,2015-03-10 18:27:09
19399,2015-03-10 18:37:52
18387,2015-03-05 09:34:02
18388,2015-03-05 09:37:13
18390,2015-03-05 09:50:16
18409,2015-03-05 00:34:38
18410,2015-03-05 00:35:39
18405,2015-03-05 11:45:16
18411,2015-03-05 00:40:35
18412,2015-03-05 00:42:04
18413,2015-03-05 00:46:22
19405,2015-03-10 18:52:10
18414,2015-03-05 13:01:55
18416,2015-03-05 13:07:17
18418,2015-03-05 13:11:58
18419,2015-03-05 13:15:33
18421,2015-03-05 13:20:57
18422,2015-03-05 13:23:05
18423,2015-03-05 13:32:13
18424,2015-03-05 13:42:49
18425,2015-03-05 13:44:48
18426,2015-03-05 13:48:15
18427,2015-03-05 13:51:40
18428,2015-03-05 13:58:36
18429,2015-03-05 14:00:01
19436,2015-03-10 20:22:38
18430,2015-03-05 14:02:43
19406,2015-03-10 18:53:28
19411,2015-03-10 19:11:44
19413,2015-03-10 19:19:34
18434,2015-03-05 14:20:34
18436,2015-03-05 14:34:14
18437,2015-03-05 14:56:35
19142,2015-03-09 06:44:51
19412,2015-03-10 19:16:07
19418,2015-03-10 19:32:56
19420,2015-03-10 19:44:51
19422,2015-03-10 19:46:22
19432,2015-03-10 20:10:46
19427,2015-03-10 19:54:20
19425,2015-03-10 19:50:07
19431,2015-03-10 20:09:22
19433,2015-03-10 20:17:10
19434,2015-03-10 20:21:46
18420,2015-03-05 13:20:23
19537,2015-03-11 01:40:38
19440,2015-03-10 20:41:51
19446,2015-03-10 21:10:44
19451,2015-03-10 21:22:31
19457,2015-03-10 21:30:35
19467,2015-03-10 21:52:52
19470,2015-03-10 21:57:05
19458,2015-03-10 21:32:46
19468,2015-03-10 21:54:24
19477,2015-03-10 22:27:49
19479,2015-03-10 22:35:26
19484,2015-03-10 23:01:23
19450,2015-03-10 21:21:00
19452,2015-03-10 21:24:36
19462,2015-03-10 21:47:55
19483,2015-03-10 22:53:41
19485,2015-03-10 23:01:28
19455,2015-03-10 21:30:34
19460,2015-03-10 21:43:10
19461,2015-03-10 21:43:39
19464,2015-03-10 21:49:43
19465,2015-03-10 21:50:37
19466,2015-03-10 21:52:20
19476,2015-03-10 22:21:41
19489,2015-03-10 23:05:18
19478,2015-03-10 22:30:24
19490,2015-03-10 23:09:25
19276,2015-03-10 01:12:44
19511,2015-03-11 00:37:56
19492,2015-03-10 23:20:36
19497,2015-03-10 23:36:21
18524,2015-03-05 21:29:08
19439,2015-03-10 20:40:29
19501,2015-03-10 23:53:55
19502,2015-03-10 23:53:55
19525,2015-03-11 00:59:19
19513,2015-03-11 00:39:42
19533,2015-03-11 01:25:14
19508,2015-03-11 00:09:27
19341,2015-03-10 15:36:32
19514,2015-03-11 00:40:14
19516,2015-03-11 00:42:53
19517,2015-03-11 00:45:53
19527,2015-03-11 01:10:31
19529,2015-03-11 01:13:27
19532,2015-03-11 01:19:21
19547,2015-03-11 02:10:32
19550,2015-03-11 02:15:52
19554,2015-03-11 02:31:31
19555,2015-03-11 02:33:34
19500,2015-03-10 23:49:36
19523,2015-03-11 00:57:25
19528,2015-03-11 01:13:26
19535,2015-03-11 01:37:54
19541,2015-03-11 02:00:33
19543,2015-03-11 02:06:49
19546,2015-03-11 02:08:05
19520,2015-03-11 00:52:29
19542,2015-03-11 02:05:02
19521,2015-03-11 00:54:12
19530,2015-03-11 01:14:21
19531,2015-03-11 01:15:46
19556,2015-03-11 02:39:55
19345,2015-03-10 15:46:06
19348,2015-03-10 15:55:26
19352,2015-03-10 16:07:18
19538,2015-03-11 01:45:28
19540,2015-03-11 01:57:35
19364,2015-03-10 16:49:35
19496,2015-03-10 23:33:35
19519,2015-03-11 00:48:05
19549,2015-03-11 02:14:42
19417,2015-03-10 19:30:16
19627,2015-03-11 07:33:45
19560,2015-03-11 03:01:32
19565,2015-03-11 03:16:56
19566,2015-03-11 03:17:56
19567,2015-03-11 03:19:08
19569,2015-03-11 03:20:43
19572,2015-03-11 03:27:33
19580,2015-03-11 03:45:24
19583,2015-03-11 03:54:21
19587,2015-03-11 04:01:02
19589,2015-03-11 04:02:02
19590,2015-03-11 04:03:18
19592,2015-03-11 04:05:32
19608,2015-03-11 04:41:35
19563,2015-03-11 03:16:14
19568,2015-03-11 03:20:28
19573,2015-03-11 03:27:35
19574,2015-03-11 03:27:44
19582,2015-03-11 03:52:12
19570,2015-03-11 03:21:28
19588,2015-03-11 04:01:58
19591,2015-03-11 04:04:24
19600,2015-03-11 04:23:06
19576,2015-03-11 03:34:50
19577,2015-03-11 03:35:40
19578,2015-03-11 03:39:04
19579,2015-03-11 03:44:04
19602,2015-03-11 04:26:15
19598,2015-03-11 04:17:29
19613,2015-03-11 05:11:19
19593,2015-03-11 04:06:39
19599,2015-03-11 04:22:11
19601,2015-03-11 04:24:53
19604,2015-03-11 04:32:07
19097,2015-03-09 00:28:50
19084,2015-03-08 23:40:18
19611,2015-03-11 05:03:01
19612,2015-03-11 05:10:07
19620,2015-03-11 05:39:26
19622,2015-03-11 05:42:53
19391,2015-03-10 18:13:35
19616,2015-03-11 05:26:51
19621,2015-03-11 05:42:24
19623,2015-03-11 05:54:37
19624,2015-03-11 06:48:59
19597,2015-03-11 04:16:57
19625,2015-03-11 06:50:37
19629,2015-03-11 07:42:45
19630,2015-03-11 07:45:07
19632,2015-03-11 08:56:24
19637,2015-03-11 09:47:12
19638,2015-03-11 10:09:36
19640,2015-03-11 00:00:03
19642,2015-03-11 00:44:48
19643,2015-03-11 00:51:43
19645,2015-03-11 13:49:58
19646,2015-03-11 14:06:20
19648,2015-03-11 14:50:48
19443,2015-03-10 20:53:07
19687,2015-03-11 18:59:57
19684,2015-03-11 18:48:24
19682,2015-03-11 18:40:38
19689,2015-03-11 19:12:56
19692,2015-03-11 19:38:48
19701,2015-03-11 20:56:47
19706,2015-03-11 21:17:34
19653,2015-03-11 15:25:21
19655,2015-03-11 15:39:46
19673,2015-03-11 17:20:25
19677,2015-03-11 17:51:39
19685,2015-03-11 18:52:11
19691,2015-03-11 19:37:45
19696,2015-03-11 19:59:56
19704,2015-03-11 21:11:29
19676,2015-03-11 17:50:50
19666,2015-03-11 16:50:22
19681,2015-03-11 18:31:08
19668,2015-03-11 17:03:34
19656,2015-03-11 16:07:35
19670,2015-03-11 17:07:52
19671,2015-03-11 17:07:53
19683,2015-03-11 18:48:22
19686,2015-03-11 18:55:59
19722,2015-03-11 22:34:41
19693,2015-03-11 19:51:16
19695,2015-03-11 19:55:37
19662,2015-03-11 16:42:15
19678,2015-03-11 17:54:49
19688,2015-03-11 19:01:59
19690,2015-03-11 19:33:56
19694,2015-03-11 19:51:16
19672,2015-03-11 17:10:05
19674,2015-03-11 17:34:11
19667,2015-03-11 17:03:24
19699,2015-03-11 20:32:07
19700,2015-03-11 20:43:55
19708,2015-03-11 21:25:14
18888,2015-03-07 19:59:15
19732,2015-03-11 23:14:34
19711,2015-03-11 21:42:31
19718,2015-03-11 22:20:21
19697,2015-03-11 20:03:49
19709,2015-03-11 21:32:05
19714,2015-03-11 21:57:23
19715,2015-03-11 22:04:18
19717,2015-03-11 22:09:34
19720,2015-03-11 22:23:33
19727,2015-03-11 22:47:10
18908,2015-03-07 21:39:57
19719,2015-03-11 22:21:28
19723,2015-03-11 22:37:46
19725,2015-03-11 22:40:36
18943,2015-03-08 01:41:00
19729,2015-03-11 23:05:06
19730,2015-03-11 23:12:21
19737,2015-03-11 23:31:02
19738,2015-03-11 23:31:14
19743,2015-03-11 23:48:47
19733,2015-03-11 23:16:25
19735,2015-03-11 23:21:49
19741,2015-03-11 23:39:51
19742,2015-03-11 23:41:16
19746,2015-03-12 00:05:14
19748,2015-03-12 00:08:15
19749,2015-03-12 00:15:36
19216,2015-03-09 20:28:25
19649,2015-03-11 15:10:24
19217,2015-03-09 20:29:57
19119,2015-03-09 03:34:02
19721,2015-03-11 22:24:26
18706,2015-03-06 18:54:33
19067,2015-03-08 22:35:22
19144,2015-03-09 07:10:51
18786,2015-03-07 01:46:33
19306,2015-03-10 05:11:29
19419,2015-03-10 19:38:47
18607,2015-03-06 04:39:24
19445,2015-03-10 21:07:35
19474,2015-03-10 22:16:38
18766,2015-03-06 23:55:18
19472,2015-03-10 22:01:10
18438,2015-03-05 15:02:09
18440,2015-03-05 15:17:10
18448,2015-03-05 16:00:33
18449,2015-03-05 16:02:23
18451,2015-03-05 16:06:24
18453,2015-03-05 16:10:29
18496,2015-03-05 19:05:44
18462,2015-03-05 17:14:33
18493,2015-03-05 18:56:10
18497,2015-03-05 19:06:03
18503,2015-03-05 19:49:30
18507,2015-03-05 20:13:04
18531,2015-03-05 21:47:44
18536,2015-03-05 22:29:23
18537,2015-03-05 22:35:43
18550,2015-03-05 23:56:21
18552,2015-03-06 00:14:44
18573,2015-03-06 01:37:37
18579,2015-03-06 01:53:29
18618,2015-03-06 05:53:37
18583,2015-03-06 02:11:41
18590,2015-03-06 02:47:44
18592,2015-03-06 02:51:20
18593,2015-03-06 03:05:49
18597,2015-03-06 03:25:16
19075,2015-03-08 23:02:41
18589,2015-03-06 02:46:23
18389,2015-03-05 09:46:40
19675,2015-03-11 17:35:17
18978,2015-03-08 05:45:59
18761,2015-03-06 23:37:15
18829,2015-03-07 05:56:36
18685,2015-03-06 17:18:09
18732,2015-03-06 21:44:04
18800,2015-03-07 02:32:46
18811,2015-03-07 03:37:50
18415,2015-03-05 13:06:44
18821,2015-03-07 04:30:45
18822,2015-03-07 04:32:53
18831,2015-03-07 06:17:33
18841,2015-03-07 07:25:26
19102,2015-03-09 01:11:39
18690,2015-03-06 17:40:38
19277,2015-03-10 01:22:42
18352,2015-03-05 06:53:34
19283,2015-03-10 03:07:17
18723,2015-03-06 20:58:40
19707,2015-03-11 21:17:36
19056,2015-03-08 21:45:56
18461,2015-03-05 17:11:38
18328,2015-03-05 04:54:28
19731,2015-03-11 23:13:18
19609,2015-03-11 04:52:27
19207,2015-03-09 19:24:00
19062,2015-03-08 22:26:19
19404,2015-03-10 18:48:59
19378,2015-03-10 17:20:13
19030,2015-03-08 18:53:13
19421,2015-03-10 19:45:41
19395,2015-03-10 18:31:07
18288,2015-03-05 02:23:51
18379,2015-03-05 09:08:43
18526,2015-03-05 21:38:34
18985,2015-03-08 07:38:18
19202,2015-03-09 18:55:42
19218,2015-03-09 20:31:26
18705,2015-03-06 18:53:28
19486,2015-03-10 23:03:57
19274,2015-03-10 01:56:53
19507,2015-03-11 00:06:02
18942,2015-03-08 01:39:51
18487,2015-03-05 18:29:33
19416,2015-03-10 19:29:02
19736,2015-03-11 23:29:58
18571,2015-03-06 01:34:34
19596,2015-03-11 04:16:16
19140,2015-03-09 06:30:45
19126,2015-03-09 04:50:43
18478,2015-03-05 18:07:08
18877,2015-03-07 19:06:04
18787,2015-03-07 01:53:03
18398,2015-03-05 10:41:25
19061,2015-03-08 22:08:12
19551,2015-03-11 02:18:55
19325,2015-03-10 13:18:40
19286,2015-03-10 03:19:05
18525,2015-03-05 21:36:54
18919,2015-03-07 23:22:55
18377,2015-03-05 09:04:24
19498,2015-03-10 23:45:17
18533,2015-03-05 21:55:46
18686,2015-03-06 17:22:50
19664,2015-03-11 16:48:31
18830,2015-03-07 06:07:02
19506,2015-03-11 00:04:53
18489,2015-03-05 18:34:17
18772,2015-03-07 00:27:53
18731,2015-03-06 21:41:44
18471,2015-03-05 17:49:52
19614,2015-03-11 05:14:47
19480,2015-03-10 22:47:30
18698,2015-03-06 18:16:15
18767,2015-03-07 00:04:12
18308,2015-03-05 04:06:17
18797,2015-03-07 02:23:44
19724,2015-03-11 22:38:28
19414,2015-03-10 19:22:29
19068,2015-03-08 22:35:57
18605,2015-03-06 04:29:06
18479,2015-03-05 18:08:16
18624,2015-03-06 06:22:29
18828,2015-03-07 05:54:29
18539,2015-03-05 22:48:01
18417,2015-03-05 13:11:27
18457,2015-03-05 16:44:52
18773,2015-03-07 00:31:16
18707,2015-03-06 18:55:07
19085,2015-03-08 23:41:14
19355,2015-03-10 16:25:01
18844,2015-03-07 08:23:25
19429,2015-03-10 20:01:12
19241,2015-03-09 21:55:31
18937,2015-03-08 01:12:51
18820,2015-03-07 04:25:51
18796,2015-03-07 02:19:20
18781,2015-03-07 01:26:17
18554,2015-03-06 00:19:37
19594,2015-03-11 04:09:34
19224,2015-03-09 20:47:58
19526,2015-03-11 01:00:04
19728,2015-03-11 23:02:30
19482,2015-03-10 22:49:23
18548,2015-03-05 23:40:05
19022,2015-03-08 17:33:59
19539,2015-03-11 01:51:36
18909,2015-03-07 22:06:19
18575,2015-03-06 01:38:04
19669,2015-03-11 17:06:55
19024,2015-03-08 17:56:24
18760,2015-03-06 23:27:57
19548,2015-03-11 02:10:34
19164,2015-03-09 14:40:53
19014,2015-03-08 16:42:47
18541,2015-03-05 23:04:21
18960,2015-03-08 03:31:48
18885,2015-03-07 19:50:57
19021,2015-03-08 17:33:38
18770,2015-03-07 00:21:46
18954,2015-03-08 02:55:48
19703,2015-03-11 21:10:44
19585,2015-03-11 03:56:28
18989,2015-03-08 08:49:14
19716,2015-03-11 22:05:11
19469,2015-03-10 21:56:21
18300,2015-03-05 03:31:22
18734,2015-03-06 21:53:21
19038,2015-03-08 19:56:10
19278,2015-03-10 01:26:37
19435,2015-03-10 20:22:27
18880,2015-03-07 19:13:22
18312,2015-03-05 04:15:36
18713,2015-03-06 19:40:55
18595,2015-03-06 03:12:59
18333,2015-03-05 05:13:09
18913,2015-03-07 22:35:34
18516,2015-03-05 20:48:06
19042,2015-03-08 20:33:08
18866,2015-03-07 17:10:52
19463,2015-03-10 21:48:34
19415,2015-03-10 19:25:23
18603,2015-03-06 04:15:03
18276,2015-03-05 01:35:22
18884,2015-03-07 19:47:02
19698,2015-03-11 20:14:33
19257,2015-03-09 23:58:02
19448,2015-03-10 21:16:44
19076,2015-03-08 23:07:16
18354,2015-03-05 06:57:21
18625,2015-03-06 06:25:45
18546,2015-03-05 23:34:14
18513,2015-03-05 20:31:04
19275,2015-03-10 01:07:09
18759,2015-03-06 23:23:58
19493,2015-03-10 23:24:06
18510,2015-03-05 20:24:46
19744,2015-03-11 23:50:32
18616,2015-03-06 05:48:36
19040,2015-03-08 20:32:01
18518,2015-03-05 21:03:29
18768,2015-03-07 00:06:39
19235,2015-03-09 21:37:12
19557,2015-03-11 02:43:31
18568,2015-03-06 01:18:25
18486,2015-03-05 18:20:15
19181,2015-03-09 16:52:12
19099,2015-03-09 00:40:08
19115,2015-03-09 02:54:33
19357,2015-03-10 16:32:15
19441,2015-03-10 20:44:48
19524,2015-03-11 00:58:35
19618,2015-03-11 05:36:06
19734,2015-03-11 23:21:16
18993,2015-03-08 09:13:37
19260,2015-03-10 00:23:46
18751,2015-03-06 22:53:08
19132,2015-03-09 05:13:04
19081,2015-03-08 23:34:37
18744,2015-03-06 22:18:35
19726,2015-03-11 22:40:55
18565,2015-03-06 00:52:28
18788,2015-03-07 01:55:55
18492,2015-03-05 18:51:38
19487,2015-03-10 23:04:27
18865,2015-03-07 17:08:16
18784,2015-03-07 01:46:18
18774,2015-03-07 00:38:07
19079,2015-03-08 23:19:59
19227,2015-03-09 20:56:22
18693,2015-03-06 17:54:38
19135,2015-03-09 05:35:27
19300,2015-03-10 05:01:18
19350,2015-03-10 16:01:38
19712,2015-03-11 21:53:40
18494,2015-03-05 19:00:30
18274,2015-03-05 01:22:51
19238,2015-03-09 21:54:47
19745,2015-03-12 00:02:29
18473,2015-03-05 17:53:31
19661,2015-03-11 16:40:55
19702,2015-03-11 21:00:37
19272,2015-03-10 01:15:27
19363,2015-03-10 16:46:30
18267,2015-03-05 00:52:36
18290,2015-03-05 02:47:33
18303,2015-03-05 03:55:33
18324,2015-03-05 04:48:09
